OrderID,CustomerID,OrderDate,Quantity,ItemPrice,TotalAmount,OrderMonth,CohortMonth
ORD-50322,CUST-1841,2025-04-13 07:29:00,5,44.58,222.9,2025-04,2025-01
ORD-50323,CUST-1221,2025-02-21 03:29:00,1,27.89,27.89,2025-02,2025-01
ORD-50324,CUST-1478,2025-11-08 15:07:00,3,138.44,415.32,2025-11,2025-03
ORD-50325,CUST-1611,2025-12-01 11:15:00,4,103.46,413.84,2025-12,2025-01
ORD-50326,CUST-1040,2025-02-07 12:37:00,2,75.08,150.16,2025-02,2025-02
ORD-50327,CUST-1694,2025-12-01 15:42:00,3,53.58,160.74,2025-12,2025-02
ORD-50329,CUST-1350,2025-05-08 09:31:00,2,149.71,299.42,2025-05,2025-03
ORD-50330,CUST-1871,2025-05-30 13:20:00,3,142.38,427.14,2025-05,2025-01
ORD-50331,CUST-1982,2025-07-20 11:59:00,1,55.36,55.36,2025-07,2025-03
ORD-50332,CUST-1757,2025-03-27 00:18:00,1,18.75,18.75,2025-03,2025-01
ORD-50333,CUST-1145,2025-04-05 23:57:00,4,28.1,112.4,2025-04,2025-01
ORD-50334,CUST-1245,2025-07-04 00:54:00,4,56.89,227.56,2025-07,2025-01
ORD-50335,CUST-1759,2025-03-30 19:15:00,4,46.18,184.72,2025-03,2025-01
ORD-50336,CUST-1580,2025-04-26 17:04:00,2,29.75,59.5,2025-04,2025-04
ORD-50337,CUST-1401,2025-09-05 21:31:00,3,112.87,338.61,2025-09,2025-01
ORD-50339,CUST-1444,2025-02-21 04:50:00,4,40.22,160.88,2025-02,2025-01
ORD-50340,CUST-1851,2025-12-01 07:51:00,5,95.07,475.35,2025-12,2025-02
ORD-50341,CUST-1594,2025-05-05 23:34:00,1,6.7,6.7,2025-05,2025-01
ORD-50342,CUST-1647,2025-06-29 03:10:00,4,77.76,311.04,2025-06,2025-04
ORD-50343,CUST-1579,2025-10-01 06:03:00,4,136.9,547.6,2025-10,2025-01
ORD-50344,CUST-1764,2025-10-19 11:50:00,2,23.53,47.06,2025-10,2025-01
ORD-50345,CUST-1930,2025-06-07 04:23:00,3,17.76,53.28,2025-06,2025-01
ORD-50346,CUST-1251,2025-03-29 22:53:00,4,149.43,597.72,2025-03,2025-03
ORD-50347,CUST-1588,2025-12-03 04:03:00,4,50.84,203.36,2025-12,2025-01
ORD-50348,CUST-1895,2025-06-05 07:13:00,1,71.79,71.79,2025-06,2025-01
ORD-50349,CUST-1606,2025-07-02 08:11:00,2,149.24,298.48,2025-07,2025-01
ORD-50350,CUST-1119,2025-10-04 04:12:00,1,47.83,47.83,2025-10,2025-03
ORD-50351,CUST-1788,2025-10-16 23:48:00,4,90.13,360.52,2025-10,2025-01
ORD-50352,CUST-1453,2025-12-21 01:26:00,2,45.57,91.14,2025-12,2025-08
ORD-50353,CUST-1841,2025-04-07 08:40:00,1,107.3,107.3,2025-04,2025-01
ORD-50354,CUST-1059,2025-12-15 20:50:00,4,115.89,463.56,2025-12,2025-09
ORD-50355,CUST-1546,2025-07-05 22:26:00,1,11.15,11.15,2025-07,2025-01
ORD-50356,CUST-1502,2025-09-23 03:38:00,2,11.75,23.5,2025-09,2025-01
ORD-50357,CUST-1453,2025-08-13 23:47:00,3,37.57,112.71,2025-08,2025-08
ORD-50358,CUST-1635,2025-08-02 00:01:00,5,88.4,442.0,2025-08,2025-07
ORD-50359,CUST-1376,2025-03-23 09:24:00,3,63.04,189.12,2025-03,2025-03
ORD-50360,CUST-1537,2025-11-16 18:12:00,5,94.01,470.05,2025-11,2025-03
ORD-50361,CUST-1718,2025-05-19 18:25:00,5,149.21,746.05,2025-05,2025-01
ORD-50363,CUST-1330,2025-02-21 22:44:00,3,101.55,304.65,2025-02,2025-02
ORD-50364,CUST-1587,2025-08-05 20:32:00,2,22.12,44.24,2025-08,2025-08
ORD-50365,CUST-1289,2025-10-17 13:39:00,5,121.27,606.35,2025-10,2025-02
ORD-50366,CUST-1905,2025-06-18 22:01:00,5,15.14,75.7,2025-06,2025-02
ORD-50368,CUST-1020,2025-05-05 13:37:00,4,110.6,442.4,2025-05,2025-02
ORD-50369,CUST-1722,2025-05-19 20:47:00,1,127.69,127.69,2025-05,2025-03
ORD-50370,CUST-1158,2025-12-24 04:19:00,2,84.76,169.52,2025-12,2025-03
ORD-50371,CUST-1771,2025-08-31 21:02:00,3,149.61,448.83,2025-08,2025-02
ORD-50372,CUST-1430,2025-09-20 11:02:00,2,77.28,154.56,2025-09,2025-05
ORD-50373,CUST-1797,2025-06-18 23:02:00,5,113.14,565.7,2025-06,2025-02
ORD-50375,CUST-1539,2025-01-02 04:32:00,2,135.02,270.04,2025-01,2025-01
ORD-50376,CUST-1977,2025-07-06 09:25:00,5,122.17,610.85,2025-07,2025-04
ORD-50377,CUST-1967,2025-05-09 19:12:00,4,115.54,462.16,2025-05,2025-02
ORD-50378,CUST-1025,2025-03-05 04:49:00,4,76.34,305.36,2025-03,2025-03
ORD-50379,CUST-1238,2025-11-03 18:06:00,1,78.57,78.57,2025-11,2025-06
ORD-50380,CUST-1606,2025-01-09 17:48:00,5,57.61,288.05,2025-01,2025-01
ORD-50381,CUST-1102,2025-05-30 09:52:00,3,35.05,105.15,2025-05,2025-05
ORD-50382,CUST-1697,2025-06-25 23:23:00,5,50.81,254.05,2025-06,2025-04
ORD-50383,CUST-1405,2025-07-22 15:43:00,5,144.19,720.95,2025-07,2025-02
ORD-50384,CUST-1541,2025-01-08 07:07:00,1,125.2,125.2,2025-01,2025-01
ORD-50385,CUST-1390,2025-12-21 19:19:00,4,141.48,565.92,2025-12,2025-04
ORD-50386,CUST-1310,2025-01-30 15:32:00,5,13.48,67.4,2025-01,2025-01
ORD-50387,CUST-1047,2025-01-10 13:56:00,2,95.92,191.84,2025-01,2025-01
ORD-50388,CUST-1047,2025-08-18 14:19:00,3,91.0,273.0,2025-08,2025-01
ORD-50389,CUST-1828,2025-04-28 09:41:00,3,116.02,348.06,2025-04,2025-04
ORD-50390,CUST-1646,2025-05-19 17:04:00,5,29.2,146.0,2025-05,2025-01
ORD-50391,CUST-1971,2025-09-08 19:42:00,5,89.13,445.65,2025-09,2025-01
ORD-50392,CUST-1097,2025-09-06 10:17:00,1,75.11,75.11,2025-09,2025-04
ORD-50393,CUST-1437,2025-10-15 17:48:00,1,143.68,143.68,2025-10,2025-01
ORD-50394,CUST-1684,2025-05-08 10:08:00,5,92.77,463.85,2025-05,2025-05
ORD-50395,CUST-1738,2025-12-15 05:04:00,5,39.57,197.85,2025-12,2025-02
ORD-50396,CUST-1679,2025-02-05 01:47:00,5,21.55,107.75,2025-02,2025-02
ORD-50397,CUST-1380,2025-04-07 16:29:00,4,61.96,247.84,2025-04,2025-02
ORD-50398,CUST-1928,2025-02-05 10:07:00,3,50.58,151.74,2025-02,2025-02
ORD-50399,CUST-1983,2025-06-09 10:50:00,2,8.39,16.78,2025-06,2025-01
ORD-50400,CUST-1590,2025-01-29 19:47:00,4,22.22,88.88,2025-01,2025-01
ORD-50401,CUST-1496,2025-01-16 14:15:00,4,34.25,137.0,2025-01,2025-01
ORD-50402,CUST-1638,2025-12-28 15:12:00,1,32.01,32.01,2025-12,2025-02
ORD-50403,CUST-1277,2025-08-28 17:56:00,5,108.47,542.35,2025-08,2025-02
ORD-50404,CUST-1602,2025-07-10 12:55:00,5,31.07,155.35,2025-07,2025-02
ORD-50405,CUST-1398,2025-02-20 12:11:00,5,59.62,298.1,2025-02,2025-02
ORD-50406,CUST-1112,2025-08-28 21:03:00,3,48.09,144.27,2025-08,2025-04
ORD-50408,CUST-1001,2025-12-15 01:29:00,5,114.58,572.9,2025-12,2025-05
ORD-50409,CUST-1838,2025-09-06 04:47:00,1,7.09,7.09,2025-09,2025-03
ORD-50410,CUST-1409,2025-10-27 07:53:00,3,135.91,407.73,2025-10,2025-06
ORD-50411,CUST-1045,2025-10-22 07:31:00,4,115.34,461.36,2025-10,2025-01
ORD-50413,CUST-1928,2025-02-17 19:05:00,1,109.67,109.67,2025-02,2025-02
ORD-50414,CUST-1250,2025-05-15 09:35:00,4,28.52,114.08,2025-05,2025-04
ORD-50415,CUST-1415,2025-12-16 12:05:00,2,96.33,192.66,2025-12,2025-04
ORD-50416,CUST-1169,2025-04-09 16:30:00,5,97.06,485.3,2025-04,2025-01
ORD-50417,CUST-1746,2025-03-04 08:08:00,2,46.61,93.22,2025-03,2025-03
ORD-50418,CUST-1591,2025-10-19 19:01:00,3,118.3,354.9,2025-10,2025-03
ORD-50419,CUST-1599,2025-08-12 17:41:00,1,106.53,106.53,2025-08,2025-04
ORD-50420,CUST-1022,2025-01-12 00:29:00,5,95.56,477.8,2025-01,2025-01
ORD-50421,CUST-1494,2025-06-19 22:42:00,4,20.76,83.04,2025-06,2025-02
ORD-50422,CUST-1350,2025-07-25 16:53:00,4,96.21,384.84,2025-07,2025-03
ORD-50424,CUST-1487,2025-01-25 07:00:00,4,14.22,56.88,2025-01,2025-01
ORD-50425,CUST-1839,2025-03-29 00:26:00,3,49.7,149.1,2025-03,2025-01
ORD-50426,CUST-1152,2025-12-17 13:05:00,4,102.5,410.0,2025-12,2025-02
ORD-50427,CUST-1297,2025-01-23 07:11:00,5,26.39,131.95,2025-01,2025-01
ORD-50428,CUST-1676,2025-09-28 22:26:00,3,32.41,97.23,2025-09,2025-01
ORD-50429,CUST-1671,2025-11-11 22:23:00,5,43.85,219.25,2025-11,2025-06
ORD-50430,CUST-1784,2025-10-10 13:28:00,2,124.85,249.7,2025-10,2025-02
ORD-50431,CUST-1511,2025-06-08 14:00:00,2,61.55,123.1,2025-06,2025-06
ORD-50432,CUST-1343,2025-10-28 00:38:00,5,73.94,369.7,2025-10,2025-03
ORD-50434,CUST-1480,2025-11-25 23:31:00,4,124.43,497.72,2025-11,2025-02
ORD-50435,CUST-1387,2025-07-24 21:39:00,4,131.6,526.4,2025-07,2025-01
ORD-50436,CUST-1396,2025-11-07 13:51:00,5,84.8,424.0,2025-11,2025-03
ORD-50437,CUST-1894,2025-11-28 13:26:00,1,76.13,76.13,2025-11,2025-01
ORD-50438,CUST-1839,2025-05-07 04:04:00,3,31.9,95.7,2025-05,2025-01
ORD-50439,CUST-1521,2025-06-18 01:23:00,4,96.88,387.52,2025-06,2025-03
ORD-50440,CUST-1215,2025-03-08 21:14:00,5,130.1,650.5,2025-03,2025-02
ORD-50441,CUST-1498,2025-03-03 19:03:00,2,140.59,281.18,2025-03,2025-03
ORD-50442,CUST-1223,2025-11-20 10:54:00,3,127.08,381.24,2025-11,2025-04
ORD-50443,CUST-1679,2025-03-17 08:38:00,3,70.08,210.24,2025-03,2025-02
ORD-50444,CUST-1889,2025-11-20 08:25:00,4,14.25,57.0,2025-11,2025-05
ORD-50445,CUST-1871,2025-08-24 05:32:00,5,33.74,168.7,2025-08,2025-01
ORD-50446,CUST-1704,2025-09-26 11:20:00,1,123.14,123.14,2025-09,2025-01
ORD-50447,CUST-1190,2025-03-08 01:57:00,3,87.66,262.98,2025-03,2025-02
ORD-50448,CUST-1344,2025-01-06 21:32:00,5,76.44,382.2,2025-01,2025-01
ORD-50449,CUST-1076,2025-10-25 10:45:00,5,118.41,592.05,2025-10,2025-02
ORD-50450,CUST-1093,2025-09-21 16:19:00,3,87.83,263.49,2025-09,2025-01
ORD-50451,CUST-1979,2025-05-25 18:50:00,1,41.59,41.59,2025-05,2025-01
ORD-50452,CUST-1223,2025-06-01 13:45:00,1,54.32,54.32,2025-06,2025-04
ORD-50453,CUST-1708,2025-11-10 07:09:00,1,136.71,136.71,2025-11,2025-02
ORD-50454,CUST-1453,2025-08-21 11:46:00,2,35.72,71.44,2025-08,2025-08
ORD-50455,CUST-1877,2025-12-09 08:08:00,2,87.7,175.4,2025-12,2025-02
ORD-50457,CUST-1052,2025-08-17 17:29:00,1,78.55,78.55,2025-08,2025-03
ORD-50458,CUST-1519,2025-03-20 21:20:00,5,141.06,705.3,2025-03,2025-01
ORD-50459,CUST-1936,2025-06-05 22:02:00,4,85.45,341.8,2025-06,2025-05
ORD-50460,CUST-1881,2025-08-05 01:44:00,2,27.59,55.18,2025-08,2025-01
ORD-50461,CUST-1073,2025-02-07 22:10:00,2,136.31,272.62,2025-02,2025-02
ORD-50462,CUST-1854,2025-11-09 12:17:00,2,119.9,239.8,2025-11,2025-01
ORD-50463,CUST-1014,2025-10-20 03:44:00,4,7.53,30.12,2025-10,2025-05
ORD-50464,CUST-1561,2025-03-16 13:08:00,5,52.92,264.6,2025-03,2025-02
ORD-50466,CUST-1742,2025-03-28 09:25:00,5,43.49,217.45,2025-03,2025-01
ORD-50467,CUST-1153,2025-12-28 21:27:00,4,120.44,481.76,2025-12,2025-04
ORD-50468,CUST-1953,2025-09-26 11:06:00,4,95.66,382.64,2025-09,2025-03
ORD-50470,CUST-1017,2025-11-28 12:31:00,1,72.99,72.99,2025-11,2025-05
ORD-50471,CUST-1672,2025-04-20 01:33:00,5,80.59,402.95,2025-04,2025-01
ORD-50472,CUST-1211,2025-12-28 01:51:00,2,28.07,56.14,2025-12,2025-03
ORD-50473,CUST-1378,2025-08-03 06:48:00,3,39.21,117.63,2025-08,2025-02
ORD-50474,CUST-1865,2025-03-29 19:25:00,1,73.97,73.97,2025-03,2025-01
ORD-50475,CUST-1743,2025-12-12 07:39:00,1,74.42,74.42,2025-12,2025-02
ORD-50476,CUST-1378,2025-06-10 15:38:00,2,11.34,22.68,2025-06,2025-02
ORD-50477,CUST-1744,2025-07-04 08:59:00,5,13.06,65.3,2025-07,2025-02
ORD-50478,CUST-1923,2025-01-10 05:29:00,5,54.92,274.6,2025-01,2025-01
ORD-50479,CUST-1431,2025-12-23 01:20:00,4,52.61,210.44,2025-12,2025-01
ORD-50480,CUST-1013,2025-06-27 04:13:00,3,70.3,210.9,2025-06,2025-06
ORD-50481,CUST-1710,2025-08-09 11:42:00,3,48.14,144.42,2025-08,2025-04
ORD-50482,CUST-1271,2025-02-11 02:38:00,1,55.25,55.25,2025-02,2025-02
ORD-50483,CUST-1220,2025-06-27 20:18:00,3,40.85,122.55,2025-06,2025-04
ORD-50484,CUST-1402,2025-02-19 01:48:00,2,136.69,273.38,2025-02,2025-01
ORD-50485,CUST-1222,2025-11-02 02:33:00,2,113.67,227.34,2025-11,2025-02
ORD-50486,CUST-1944,2025-11-25 20:25:00,3,132.02,396.06,2025-11,2025-01
ORD-50487,CUST-1193,2025-01-22 21:56:00,2,10.33,20.66,2025-01,2025-01
ORD-50491,CUST-1645,2025-12-17 03:31:00,5,80.12,400.6,2025-12,2025-05
ORD-50492,CUST-1046,2025-06-10 03:08:00,2,59.78,119.56,2025-06,2025-01
ORD-50493,CUST-1211,2025-04-29 08:50:00,1,148.68,148.68,2025-04,2025-03
ORD-50494,CUST-1411,2025-07-09 01:55:00,3,102.74,308.22,2025-07,2025-02
ORD-50495,CUST-1666,2025-04-07 02:19:00,5,21.43,107.15,2025-04,2025-03
ORD-50496,CUST-1404,2025-02-12 00:08:00,4,71.12,284.48,2025-02,2025-02
ORD-50497,CUST-1855,2025-07-23 11:55:00,3,55.93,167.79,2025-07,2025-03
ORD-50498,CUST-1243,2025-06-24 01:07:00,1,124.89,124.89,2025-06,2025-05
ORD-50499,CUST-1627,2025-11-10 04:47:00,3,134.39,403.17,2025-11,2025-01
ORD-50500,CUST-1852,2025-04-18 02:07:00,2,141.81,283.62,2025-04,2025-02
ORD-50501,CUST-1785,2025-09-17 10:06:00,5,52.76,263.8,2025-09,2025-01
ORD-50502,CUST-1315,2025-01-09 22:17:00,1,117.07,117.07,2025-01,2025-01
ORD-50504,CUST-1192,2025-01-09 17:46:00,2,78.38,156.76,2025-01,2025-01
ORD-50505,CUST-1377,2025-10-31 05:35:00,3,86.43,259.29,2025-10,2025-01
ORD-50507,CUST-1644,2025-07-29 09:58:00,5,86.83,434.15,2025-07,2025-01
ORD-50508,CUST-1051,2025-08-07 08:15:00,3,18.56,55.68,2025-08,2025-08
ORD-50509,CUST-1305,2025-01-11 23:18:00,3,125.53,376.59,2025-01,2025-01
ORD-50510,CUST-1842,2025-10-16 11:51:00,5,89.34,446.7,2025-10,2025-01
ORD-50511,CUST-1978,2025-05-25 23:59:00,5,8.27,41.35,2025-05,2025-02
ORD-50513,CUST-1821,2025-10-02 03:01:00,2,132.72,265.44,2025-10,2025-01
ORD-50514,CUST-1733,2025-03-10 22:26:00,2,20.59,41.18,2025-03,2025-03
ORD-50515,CUST-1329,2025-11-07 21:32:00,3,80.74,242.22,2025-11,2025-01
ORD-50516,CUST-1133,2025-09-12 01:47:00,2,40.29,80.58,2025-09,2025-06
ORD-50517,CUST-1677,2025-12-11 07:40:00,4,93.14,372.56,2025-12,2025-06
ORD-50518,CUST-1751,2025-01-28 12:20:00,5,68.19,340.95,2025-01,2025-01
ORD-50519,CUST-1440,2025-03-02 00:53:00,3,30.59,91.77,2025-03,2025-02
ORD-50520,CUST-1675,2025-01-31 10:00:00,4,71.22,284.88,2025-01,2025-01
ORD-50521,CUST-1143,2025-03-16 08:19:00,2,61.68,123.36,2025-03,2025-03
ORD-50522,CUST-1296,2025-10-25 23:30:00,5,105.82,529.1,2025-10,2025-09
ORD-50523,CUST-1426,2025-07-23 11:13:00,2,110.51,221.02,2025-07,2025-04
ORD-50524,CUST-1839,2025-09-22 09:17:00,4,137.0,548.0,2025-09,2025-01
ORD-50525,CUST-1549,2025-05-04 00:25:00,1,100.35,100.35,2025-05,2025-02
ORD-50526,CUST-1302,2025-04-05 09:46:00,4,107.03,428.12,2025-04,2025-01
ORD-50527,CUST-1199,2025-10-27 16:04:00,3,15.74,47.22,2025-10,2025-04
ORD-50528,CUST-1731,2025-06-08 06:59:00,1,10.61,10.61,2025-06,2025-02
ORD-50529,CUST-1993,2025-08-08 22:54:00,3,80.07,240.21,2025-08,2025-04
ORD-50530,CUST-1889,2025-06-26 05:46:00,3,109.83,329.49,2025-06,2025-05
ORD-50531,CUST-1292,2025-12-15 12:19:00,2,142.48,284.96,2025-12,2025-08
ORD-50532,CUST-1043,2025-08-16 08:12:00,3,14.25,42.75,2025-08,2025-01
ORD-50533,CUST-1923,2025-06-30 13:16:00,2,135.1,270.2,2025-06,2025-01
ORD-50534,CUST-1578,2025-03-22 16:38:00,1,57.01,57.01,2025-03,2025-01
ORD-50535,CUST-1953,2025-09-21 00:10:00,3,88.34,265.02,2025-09,2025-03
ORD-50536,CUST-1771,2025-09-16 01:36:00,1,114.28,114.28,2025-09,2025-02
ORD-50537,CUST-1951,2025-04-19 19:43:00,3,90.74,272.22,2025-04,2025-01
ORD-50538,CUST-1070,2025-11-30 06:21:00,4,142.97,571.88,2025-11,2025-02
ORD-50539,CUST-1553,2025-06-27 11:33:00,3,91.77,275.31,2025-06,2025-01
ORD-50540,CUST-1451,2025-10-02 11:54:00,5,80.01,400.05,2025-10,2025-01
ORD-50541,CUST-1200,2025-08-01 11:50:00,5,82.33,411.65,2025-08,2025-03
ORD-50542,CUST-1856,2025-12-18 02:21:00,5,149.46,747.3,2025-12,2025-12
ORD-50543,CUST-1707,2025-09-01 04:34:00,2,69.09,138.18,2025-09,2025-04
ORD-50544,CUST-1075,2025-01-21 13:23:00,4,143.85,575.4,2025-01,2025-01
ORD-50545,CUST-1581,2025-04-20 18:56:00,1,91.37,91.37,2025-04,2025-01
ORD-50546,CUST-1492,2025-12-04 02:32:00,3,130.08,390.24,2025-12,2025-01
ORD-50548,CUST-1276,2025-07-11 13:48:00,1,56.03,56.03,2025-07,2025-02
ORD-50549,CUST-1873,2025-12-18 08:10:00,4,69.11,276.44,2025-12,2025-02
ORD-50550,CUST-1911,2025-05-12 02:18:00,1,87.33,87.33,2025-05,2025-01
ORD-50551,CUST-1825,2025-04-14 01:54:00,5,8.88,44.4,2025-04,2025-03
ORD-50552,CUST-1905,2025-06-12 20:53:00,1,77.13,77.13,2025-06,2025-02
ORD-50553,CUST-1581,2025-06-01 00:32:00,1,77.54,77.54,2025-06,2025-01
ORD-50554,CUST-1097,2025-04-21 05:33:00,4,141.19,564.76,2025-04,2025-04
ORD-50555,CUST-1091,2025-08-12 01:15:00,1,73.67,73.67,2025-08,2025-07
ORD-50556,CUST-1691,2025-09-06 06:05:00,3,68.8,206.4,2025-09,2025-01
ORD-50557,CUST-1822,2025-03-31 02:13:00,1,113.0,113.0,2025-03,2025-03
ORD-50558,CUST-1813,2025-08-13 08:54:00,5,117.83,589.15,2025-08,2025-01
ORD-50559,CUST-1637,2025-07-08 17:00:00,2,40.92,81.84,2025-07,2025-02
ORD-50560,CUST-1806,2025-08-14 00:09:00,2,55.13,110.26,2025-08,2025-08
ORD-50561,CUST-1383,2025-03-29 05:25:00,5,58.37,291.85,2025-03,2025-01
ORD-50562,CUST-1527,2025-08-11 01:03:00,5,36.87,184.35,2025-08,2025-01
ORD-50563,CUST-1170,2025-10-12 11:33:00,5,125.94,629.7,2025-10,2025-02
ORD-50564,CUST-1756,2025-01-16 17:28:00,5,34.93,174.65,2025-01,2025-01
ORD-50565,CUST-1701,2025-08-09 01:45:00,4,136.04,544.16,2025-08,2025-07
ORD-50566,CUST-1904,2025-03-08 08:28:00,1,26.0,26.0,2025-03,2025-02
ORD-50567,CUST-1387,2025-05-01 15:13:00,5,15.98,79.9,2025-05,2025-01
ORD-50568,CUST-1600,2025-01-24 16:19:00,1,62.04,62.04,2025-01,2025-01
ORD-50569,CUST-1456,2025-04-14 14:24:00,1,108.97,108.97,2025-04,2025-02
ORD-50570,CUST-1879,2025-05-31 22:05:00,2,10.17,20.34,2025-05,2025-02
ORD-50571,CUST-1681,2025-02-02 02:02:00,3,116.34,349.02,2025-02,2025-02
ORD-50572,CUST-1152,2025-09-04 16:02:00,2,134.04,268.08,2025-09,2025-02
ORD-50573,CUST-1633,2025-10-09 21:38:00,2,8.31,16.62,2025-10,2025-03
ORD-50574,CUST-1627,2025-08-28 10:00:00,4,64.44,257.76,2025-08,2025-01
ORD-50575,CUST-1349,2025-09-17 18:52:00,1,52.06,52.06,2025-09,2025-01
ORD-50576,CUST-1540,2025-07-11 09:31:00,1,75.18,75.18,2025-07,2025-07
ORD-50577,CUST-1095,2025-11-29 18:11:00,3,56.48,169.44,2025-11,2025-06
ORD-50578,CUST-1427,2025-06-01 21:53:00,2,64.41,128.82,2025-06,2025-05
ORD-50579,CUST-1944,2025-03-19 12:01:00,5,53.27,266.35,2025-03,2025-01
ORD-50580,CUST-1837,2025-04-21 00:14:00,3,101.78,305.34,2025-04,2025-03
ORD-50581,CUST-1938,2025-08-06 07:34:00,3,67.42,202.26,2025-08,2025-01
ORD-50583,CUST-1637,2025-07-31 11:57:00,5,71.85,359.25,2025-07,2025-02
ORD-50584,CUST-1082,2025-07-17 00:27:00,2,8.93,17.86,2025-07,2025-02
ORD-50585,CUST-1382,2025-09-26 03:24:00,4,117.39,469.56,2025-09,2025-01
ORD-50586,CUST-1962,2025-01-15 18:23:00,4,82.97,331.88,2025-01,2025-01
ORD-50587,CUST-1088,2025-10-25 00:32:00,3,105.41,316.23,2025-10,2025-01
ORD-50588,CUST-1078,2025-04-01 12:02:00,3,77.75,233.25,2025-04,2025-04
ORD-50589,CUST-1654,2025-02-09 07:13:00,4,72.87,291.48,2025-02,2025-01
ORD-50590,CUST-1181,2025-06-07 12:52:00,4,77.57,310.28,2025-06,2025-06
ORD-50591,CUST-1302,2025-12-09 22:46:00,3,72.97,218.91,2025-12,2025-01
ORD-50593,CUST-1283,2025-09-25 03:12:00,3,78.91,236.73,2025-09,2025-01
ORD-50594,CUST-1324,2025-02-28 01:46:00,5,66.39,331.95,2025-02,2025-02
ORD-50595,CUST-1277,2025-12-04 13:20:00,1,90.91,90.91,2025-12,2025-02
ORD-50596,CUST-1166,2025-09-13 04:41:00,2,93.27,186.54,2025-09,2025-04
ORD-50597,CUST-1426,2025-04-02 00:02:00,2,139.7,279.4,2025-04,2025-04
ORD-50598,CUST-1414,2025-10-27 15:26:00,1,110.87,110.87,2025-10,2025-01
ORD-50599,CUST-1372,2025-05-16 19:14:00,4,134.46,537.84,2025-05,2025-03
ORD-50600,CUST-1472,2025-10-11 14:05:00,3,148.7,446.1,2025-10,2025-02
ORD-50601,CUST-1207,2025-11-16 08:44:00,3,107.08,321.24,2025-11,2025-03
ORD-50602,CUST-1312,2025-01-11 16:27:00,5,30.82,154.1,2025-01,2025-01
ORD-50603,CUST-1833,2025-03-20 10:08:00,5,131.81,659.05,2025-03,2025-01
ORD-50604,CUST-1733,2025-04-26 05:14:00,4,66.8,267.2,2025-04,2025-03
ORD-50605,CUST-1878,2025-04-30 15:15:00,3,139.03,417.09,2025-04,2025-01
ORD-50606,CUST-1165,2025-05-12 16:22:00,5,148.02,740.1,2025-05,2025-05
ORD-50607,CUST-1599,2025-09-28 15:25:00,2,8.55,17.1,2025-09,2025-04
ORD-50608,CUST-1450,2025-06-23 13:54:00,2,119.16,238.32,2025-06,2025-02
ORD-50609,CUST-1912,2025-12-14 08:47:00,4,130.54,522.16,2025-12,2025-03
ORD-50610,CUST-1956,2025-02-07 04:00:00,3,103.44,310.32,2025-02,2025-01
ORD-50611,CUST-1369,2025-03-14 20:04:00,1,106.97,106.97,2025-03,2025-03
ORD-50612,CUST-1153,2025-11-27 14:20:00,5,81.87,409.35,2025-11,2025-04
ORD-50613,CUST-1867,2025-01-08 18:02:00,1,100.15,100.15,2025-01,2025-01
ORD-50614,CUST-1889,2025-06-13 06:39:00,3,56.25,168.75,2025-06,2025-05
ORD-50616,CUST-1297,2025-02-13 14:55:00,5,21.3,106.5,2025-02,2025-01
ORD-50617,CUST-1712,2025-04-24 06:48:00,2,119.13,238.26,2025-04,2025-01
ORD-50618,CUST-1301,2025-03-19 09:46:00,2,58.31,116.62,2025-03,2025-03
ORD-50619,CUST-1282,2025-05-23 14:45:00,4,78.11,312.44,2025-05,2025-05
ORD-50620,CUST-1215,2025-02-27 09:56:00,2,104.16,208.32,2025-02,2025-02
ORD-50621,CUST-1577,2025-11-13 22:20:00,1,149.68,149.68,2025-11,2025-03
ORD-50622,CUST-1828,2025-11-16 17:40:00,5,114.61,573.05,2025-11,2025-04
ORD-50623,CUST-1345,2025-02-09 14:25:00,1,61.32,61.32,2025-02,2025-01
ORD-50624,CUST-1763,2025-12-06 07:07:00,2,68.93,137.86,2025-12,2025-04
ORD-50625,CUST-1070,2025-09-14 08:24:00,4,31.85,127.4,2025-09,2025-02
ORD-50626,CUST-1673,2025-04-14 08:44:00,3,127.84,383.52,2025-04,2025-01
ORD-50627,CUST-1827,2025-07-01 15:14:00,5,50.06,250.3,2025-07,2025-01
ORD-50628,CUST-1156,2025-01-05 03:50:00,4,55.6,222.4,2025-01,2025-01
ORD-50629,CUST-1656,2025-09-08 08:50:00,3,113.77,341.31,2025-09,2025-01
ORD-50630,CUST-1561,2025-11-10 05:16:00,5,38.96,194.8,2025-11,2025-02
ORD-50631,CUST-1863,2025-02-11 16:08:00,1,6.11,6.11,2025-02,2025-02
ORD-50632,CUST-1169,2025-09-21 06:59:00,4,94.76,379.04,2025-09,2025-01
ORD-50633,CUST-1890,2025-05-13 04:29:00,2,79.62,159.24,2025-05,2025-02
ORD-50634,CUST-1011,2025-05-29 09:07:00,1,138.18,138.18,2025-05,2025-02
ORD-50635,CUST-1342,2025-12-30 10:12:00,5,17.98,89.9,2025-12,2025-02
ORD-50636,CUST-1655,2025-11-11 13:42:00,3,5.13,15.39,2025-11,2025-02
ORD-50637,CUST-1351,2025-12-18 19:55:00,4,120.16,480.64,2025-12,2025-03
ORD-50638,CUST-1603,2025-05-22 17:08:00,2,72.83,145.66,2025-05,2025-04
ORD-50639,CUST-1019,2025-04-17 15:49:00,1,30.19,30.19,2025-04,2025-01
